37400.00, -37400.00, 603.91, -723.18
37500.00, -37500.00, 565.57, -597.63
37600.00, -37600.00, 648.83, -707.88
37700.00, -37700.00, 663.39, -694.76
37800.00, -37800.00, 674.82, -620.84
37900.00, -37900.00, 567.93, -698.13
38000.00, -38000.00, 650.64, -714.17
38100.00, -38100.00, 620.15, -708.78
38200.00, -38200.00, 644.50, -697.19
38300.00, -38300.00, 570.36, -703.29
38400.00, -38400.00, 665.75, -700.80
38500.00, -38500.00, 664.23, -700.67
38600.00, -38600.00, 650.55, -702.47
38700.00, -38700.00, 578.80, -702.29
38800.00, -38800.00, 606.22, -723.34
38900.00, -38900.00, 650.21, -671.35
39000.00, -39000.00, 581.24, -618.34
39100.00, -39100.00, 671.49, -635.58
39200.00, -39200.00, 576.39, -710.04
39300.00, -39300.00, 665.71, -626.32
39400.00, -39400.00, 583.49, -623.53
39500.00, -39500.00, 593.14, -725.69
39600.00, -39600.00, 690.60, -618.28
39700.00, -39700.00, 598.27, -999.36
39800.00, -39800.00, 670.65, -718.16
39900.00, -39900.00, 655.03, -716.09
40000.00, -40000.00, 682.06, -725.72
40100.00, -40100.00, 583.78, -621.06
40200.00, -40200.00, 693.43, -725.94
40300.00, -40300.00, 586.37, -713.04
40400.00, -40400.00, 588.91, -740.56
40500.00, -40500.00, 693.47, -700.80
40600.00, -40600.00, 678.53, -713.89
40700.00, -40700.00, 600.86, -741.90
40800.00, -40800.00, 600.94, -724.75
40900.00, -40900.00, 683.74, -737.82
41000.00, -41000.00, 595.93, -743.46
41100.00, -41100.00, 681.30, -719.37
41200.00, -41200.00, 673.66, -641.06
41300.00, -41300.00, 686.59, -640.88
41400.00, -41400.00, 701.45, -719.15
41500.00, -41500.00, 690.54, -629.01
41600.00, -41600.00, 704.29, -740.19
41700.00, -41700.00, 682.78, -626.27
41800.00, -41800.00, 668.30, -618.16
41900.00, -41900.00, 704.20, -629.01
42000.00, -42000.00, 609.07, -736.46
42100.00, -42100.00, 671.40, -728.30
42200.00, -42200.00, 600.90, -652.78
42300.00, -42300.00, 732.06, -715.42
42400.00, -42400.00, 683.79, -739.77
42500.00, -42500.00, 710.45, -773.64
42600.00, -42600.00, 590.81, -743.41
42700.00, -42700.00, 614.12, -757.07
42800.00, -42800.00, 601.96, -742.31
42900.00, -42900.00, 592.03, -746.17
43000.00, -43000.00, 589.03, -641.06
43100.00, -43100.00, 674.26, -669.51
43200.00, -43200.00, 693.53, -755.38
43300.00, -43300.00, 701.64, -734.17
43400.00, -43400.00, 709.90, -649.67
43500.00, -43500.00, 709.53, -768.87
43600.00, -43600.00, 611.73, -745.40
43700.00, -43700.00, 607.37, -760.66
43800.00, -43800.00, 699.64, -773.92
43900.00, -43900.00, 706.93, -773.69
44000.00, -44000.00, 633.28, -754.72
44100.00, -44100.00, 707.54, -658.78
44200.00, -44200.00, 611.24, -774.55
44300.00, -44300.00, 613.78, -757.94
44400.00, -44400.00, 614.21, -749.25
44500.00, -44500.00, 619.35, -747.73
44600.00, -44600.00, 684.89, -646.55
44700.00, -44700.00, 706.83, -739.38
44800.00, -44800.00, 628.38, -774.08
44900.00, -44900.00, 716.09, -761.17
45000.00, -45000.00, 676.03, -664.80
45100.00, -45100.00, 616.77, -653.03
45200.00, -45200.00, 710.61, -748.07
45300.00, -45300.00, 722.33, -661.74
45400.00, -45400.00, 600.98, -773.76
45500.00, -45500.00, 696.17, -649.77
45600.00, -45600.00, 702.00, -777.00
45700.00, -45700.00, 634.54, -778.05
45800.00, -45800.00, 703.48, -780.07
45900.00, -45900.00, 725.19, -670.93
46000.00, -46000.00, 645.37, -767.18
46100.00, -46100.00, 732.10, -781.24
46200.00, -46200.00, 747.07, -805.26
46300.00, -46300.00, 645.54, -692.37
46400.00, -46400.00, 651.05, -784.54
46500.00, -46500.00, 619.57, -684.86
46600.00, -46600.00, 754.04, -798.06
46700.00, -46700.00, 747.06, -681.51
46800.00, -46800.00, 740.67, -681.66
46900.00, -46900.00, 651.18, -793.56
47000.00, -47000.00, 750.35, -804.14
47100.00, -47100.00, 732.31, -791.74
47200.00, -47200.00, 725.71, -774.66
47300.00, -47300.00, 609.24, -776.80
47400.00, -47400.00, 631.24, -698.45
47500.00, -47500.00, 712.34, -777.82
47600.00, -47600.00, 643.38, -807.15
47700.00, -47700.00, 619.75, -790.45
47800.00, -47800.00, 730.27, -793.35
47900.00, -47900.00, 622.61, -805.21
48000.00, -48000.00, 751.21, -701.73
48100.00, -48100.00, 750.36, -791.80
48200.00, -48200.00, 737.95, -692.14
48300.00, -48300.00, 648.71, -767.19
48400.00, -48400.00, 728.27, -767.03
48500.00, -48500.00, 725.55, -684.52
48600.00, -48600.00, 614.50, -793.66
48700.00, -48700.00, 715.22, -793.89
48800.00, -48800.00, 651.09, -782.93
48900.00, -48900.00, 622.72, -801.17
49000.00, -49000.00, 750.15, -701.54
49100.00, -49100.00, 648.39, -784.21
49200.00, -49200.00, 651.43, -698.27
49300.00, -49300.00, 723.11, -783.13
49400.00, -49400.00, 726.30, -671.13
49500.00, -49500.00, 726.17, -826.98
49600.00, -49600.00, 756.39, -810.76
49700.00, -49700.00, 737.86, -807.43
49800.00, -49800.00, 725.49, -779.86
49900.00, -49900.00, 738.04, -773.94
50000.00, -50000.00, 727.11, -823.25
50100.00, -50100.00, 642.33, -801.56
50200.00, -50200.00, 728.27, -780.88
50300.00, -50300.00, 765.35, -798.00
50400.00, -50400.00, 747.27, -793.56
50500.00, -50500.00, 741.02, -691.17
50600.00, -50600.00, 614.44, -810.70
